K,eps_CL,eps_E,tol,time,acc
34,2.833358473827251,0.012826498305280605,3.47168681892656e-8,5.997035613,0.8285714285714286
34,2.8239168066924134,0.012826498305280605,3.47168681892656e-8,7.179154159,0.5142857142857142
34,2.814475139557576,0.012826498305280605,3.47168681892656e-8,4.630263551,0.8285714285714286
34,2.805033472422737,0.012826498305280605,3.47168681892656e-8,4.729609424,0.8285714285714286
34,2.7955918052878994,0.012826498305280605,3.47168681892656e-8,7.973837663,0.8
34,2.7861501381530616,0.012826498305280605,3.47168681892656e-8,3.711240441,0.7142857142857143
34,2.776708471018224,0.012826498305280605,3.47168681892656e-8,11.742538115,0.6
34,2.7672668038833863,0.012826498305280605,3.47168681892656e-8,5.901148527,0.7142857142857143
34,2.757825136748548,0.012826498305280605,3.47168681892656e-8,7.26595239,0.6571428571428571
34,2.74838346961371,0.012826498305280605,3.47168681892656e-8,8.041645315,0.7142857142857143
34,2.7389418024788723,0.012826498305280605,3.47168681892656e-8,5.972832462,0.7142857142857143
34,2.7295001353440345,0.012826498305280605,3.47168681892656e-8,11.073981387,0.8
34,2.720058468209196,0.012826498305280605,3.47168681892656e-8,8.298243841,0.5714285714285714
34,2.7106168010743583,0.012826498305280605,3.47168681892656e-8,8.707074158,0.8285714285714286
34,2.701175133939521,0.012826498305280605,3.47168681892656e-8,8.370556883,0.8285714285714286
34,2.691733466804683,0.012826498305280605,3.47168681892656e-8,9.830442822,0.7714285714285715
34,2.6822917996698457,0.012826498305280605,3.47168681892656e-8,9.038152059,0.8285714285714286
34,2.6728501325350065,0.012826498305280605,3.47168681892656e-8,9.954704623,0.8571428571428571
34,2.663408465400169,0.012826498305280605,3.47168681892656e-8,8.455117264,0.8
34,2.6539667982653317,0.012826498305280605,3.47168681892656e-8,5.905773878,0.6857142857142857
34,2.644525131130494,0.012826498305280605,3.47168681892656e-8,5.95575506,0.9428571428571428
34,2.6350834639956564,0.012826498305280605,3.47168681892656e-8,7.223644729,0.7428571428571429
34,2.6256417968608177,0.012826498305280605,3.47168681892656e-8,6.060917112,0.6857142857142857
34,2.6162001297259803,0.012826498305280605,3.47168681892656e-8,8.488223697,0.7714285714285715
34,2.606758462591142,0.012826498305280605,3.47168681892656e-8,5.665624212,0.7142857142857143
34,2.5973167954563046,0.012826498305280605,3.47168681892656e-8,6.071445403,0.7428571428571429
34,2.5878751283214667,0.012826498305280605,3.47168681892656e-8,8.1966137,0.6857142857142857
34,2.5784334611866284,0.012826498305280605,3.47168681892656e-8,6.049539473,0.6571428571428571
34,2.5689917940517906,0.012826498305280605,3.47168681892656e-8,4.998593274,0.7142857142857143
34,2.559550126916953,0.012826498305280605,3.47168681892656e-8,4.962378271,0.6285714285714286
34,2.5501084597821158,0.012826498305280605,3.47168681892656e-8,7.325742657,0.7428571428571429
34,2.5406667926472775,0.012826498305280605,3.47168681892656e-8,4.640893733,0.5714285714285714
34,2.5312251255124387,0.012826498305280605,3.47168681892656e-8,7.497331334,0.6285714285714286
34,2.5217834583776013,0.012826498305280605,3.47168681892656e-8,8.539760757,0.7142857142857143
34,2.512341791242764,0.012826498305280605,3.47168681892656e-8,8.14007587,0.6571428571428571
34,2.502900124107926,0.012826498305280605,3.47168681892656e-8,7.058538462,0.7142857142857143
34,2.4934584569730887,0.012826498305280605,3.47168681892656e-8,4.791627473,0.8
34,2.48401678983825,0.012826498305280605,3.47168681892656e-8,8.44548018,0.9142857142857143
34,2.474575122703412,0.012826498305280605,3.47168681892656e-8,8.306204409,0.6
34,2.465133455568574,0.012826498305280605,3.47168681892656e-8,10.963462765,0.8285714285714286
34,2.455691788433737,0.012826498305280605,3.47168681892656e-8,7.075016555,0.6857142857142857
34,2.4462501212988994,0.012826498305280605,3.47168681892656e-8,4.821307822,0.8
34,2.4368084541640607,0.012826498305280605,3.47168681892656e-8,6.969534087,0.6857142857142857
34,2.427366787029223,0.012826498305280605,3.47168681892656e-8,5.931410519,0.7714285714285715
34,2.4179251198943854,0.012826498305280605,3.47168681892656e-8,7.431726213,0.6285714285714286
34,2.4084834527595476,0.012826498305280605,3.47168681892656e-8,12.714238176,0.8285714285714286
34,2.3990417856247097,0.012826498305280605,3.47168681892656e-8,8.689467209,0.6857142857142857
34,2.389600118489871,0.012826498305280605,3.47168681892656e-8,7.190666823,0.5142857142857142
34,2.3801584513550336,0.012826498305280605,3.47168681892656e-8,6.786238391,0.7428571428571429
34,2.370716784220196,0.012826498305280605,3.47168681892656e-8,9.773935222,0.6571428571428571
34,2.3612751170853583,0.012826498305280605,3.47168681892656e-8,6.214737008,0.7142857142857143
34,2.351833449950521,0.012826498305280605,3.47168681892656e-8,6.105887758,0.7714285714285715
34,2.3423917828156817,0.012826498305280605,3.47168681892656e-8,5.948408739,0.5428571428571428
34,2.3329501156808443,0.012826498305280605,3.47168681892656e-8,6.166386181,0.7142857142857143
34,2.3235084485460065,0.012826498305280605,3.47168681892656e-8,7.370414083,0.6857142857142857
34,2.314066781411169,0.012826498305280605,3.47168681892656e-8,6.334689466,0.6
34,2.3046251142763317,0.012826498305280605,3.47168681892656e-8,5.912903373,0.7142857142857143
34,2.295183447141493,0.012826498305280605,3.47168681892656e-8,8.344784863,0.8285714285714286
34,2.285741780006655,0.012826498305280605,3.47168681892656e-8,7.328454138,0.7142857142857143
34,2.276300112871817,0.012826498305280605,3.47168681892656e-8,7.654168827,0.7428571428571429
34,2.26685844573698,0.012826498305280605,3.47168681892656e-8,8.322757044,0.7428571428571429
34,2.257416778602142,0.012826498305280605,3.47168681892656e-8,6.178191791,0.7428571428571429
34,2.2479751114673037,0.012826498305280605,3.47168681892656e-8,6.992600743,0.7714285714285715
34,2.238533444332466,0.012826498305280605,3.47168681892656e-8,7.496634947,0.6285714285714286
34,2.2290917771976284,0.012826498305280605,3.47168681892656e-8,6.976700794,0.8
34,2.2196501100627906,0.012826498305280605,3.47168681892656e-8,7.652199589,0.7142857142857143
34,2.2102084429279527,0.012826498305280605,3.47168681892656e-8,6.636456673,0.8
34,2.200766775793114,0.012826498305280605,3.47168681892656e-8,7.427020531,0.6857142857142857
34,2.1913251086582766,0.012826498305280605,3.47168681892656e-8,4.32514512,0.8
34,2.1818834415234387,0.012826498305280605,3.47168681892656e-8,5.769105485,0.5428571428571428
34,2.1724417743886013,0.012826498305280605,3.47168681892656e-8,8.431431808,0.6571428571428571
34,2.163000107253764,0.012826498305280605,3.47168681892656e-8,7.50879398,0.7142857142857143
34,2.153558440118925,0.012826498305280605,3.47168681892656e-8,6.036117788,0.7428571428571429
34,2.1441167729840878,0.012826498305280605,3.47168681892656e-8,4.59072085,0.7714285714285715
34,2.1346751058492495,0.012826498305280605,3.47168681892656e-8,8.376848616,0.6
34,2.125233438714412,0.012826498305280605,3.47168681892656e-8,9.936057763,0.6857142857142857
34,2.1157917715795733,0.012826498305280605,3.47168681892656e-8,4.764236025,0.7714285714285715
34,2.106350104444736,0.012826498305280605,3.47168681892656e-8,10.133417738,0.6571428571428571
34,2.096908437309898,0.012826498305280605,3.47168681892656e-8,4.920901047,0.7142857142857143
34,2.0874667701750607,0.012826498305280605,3.47168681892656e-8,7.735659217,0.6285714285714286
34,2.078025103040223,0.012826498305280605,3.47168681892656e-8,9.74165725,0.6857142857142857
34,2.068583435905384,0.012826498305280605,3.47168681892656e-8,5.957049446,0.8285714285714286
34,2.0591417687705467,0.012826498305280605,3.47168681892656e-8,7.297338503,0.6285714285714286
34,2.049700101635709,0.012826498305280605,3.47168681892656e-8,6.04671574,0.8571428571428571
34,2.040258434500871,0.012826498305280605,3.47168681892656e-8,12.360553136,0.8
34,2.0308167673660336,0.012826498305280605,3.47168681892656e-8,6.206468997,0.7428571428571429
34,2.021375100231195,0.012826498305280605,3.47168681892656e-8,7.131890136,0.7714285714285715
34,2.0119334330963574,0.012826498305280605,3.47168681892656e-8,5.497869883,0.6857142857142857
34,2.0024917659615196,0.012826498305280605,3.47168681892656e-8,7.471519707,0.7714285714285715
34,1.9930500988266817,0.012826498305280605,3.47168681892656e-8,4.849180655,0.7142857142857143
34,1.9836084316918443,0.012826498305280605,3.47168681892656e-8,6.948748254,0.8285714285714286
34,1.9741667645570056,0.012826498305280605,3.47168681892656e-8,5.620442462,0.8571428571428571
34,1.964725097422168,0.012826498305280605,3.47168681892656e-8,4.892697144,0.7428571428571429
34,1.9552834302873303,0.012826498305280605,3.47168681892656e-8,6.072833247,0.8
34,1.9458417631524927,0.012826498305280605,3.47168681892656e-8,8.241167359,0.7714285714285715
34,1.936400096017655,0.012826498305280605,3.47168681892656e-8,7.181035939,0.7142857142857143
34,1.9269584288828163,0.012826498305280605,3.47168681892656e-8,4.655454389,0.8285714285714286
34,1.9175167617479787,0.012826498305280605,3.47168681892656e-8,8.31895285,0.7714285714285715
34,1.908075094613141,0.012826498305280605,3.47168681892656e-8,5.76932394,0.7714285714285715
34,1.8986334274783034,0.012826498305280605,3.47168681892656e-8,6.851116752,0.7428571428571429
34,1.8891917603434656,0.012826498305280605,3.47168681892656e-8,9.662452635,0.8285714285714286
34,1.879750093208627,0.012826498305280605,3.47168681892656e-8,8.887009387,0.8
34,1.8703084260737894,0.012826498305280605,3.47168681892656e-8,7.058054782,0.7714285714285715
34,1.8608667589389518,0.012826498305280605,3.47168681892656e-8,7.269828163,0.7142857142857143
34,1.8514250918041142,0.012826498305280605,3.47168681892656e-8,5.726928543,0.8571428571428571
34,1.8419834246692766,0.012826498305280605,3.47168681892656e-8,5.694093644,0.8
34,1.8325417575344378,0.012826498305280605,3.47168681892656e-8,13.632456551,0.8571428571428571
34,1.8231000903996,0.012826498305280605,3.47168681892656e-8,4.687221176,0.6
34,1.8136584232647626,0.012826498305280605,3.47168681892656e-8,7.923945896,0.8857142857142857
34,1.804216756129925,0.012826498305280605,3.47168681892656e-8,5.827459302,0.8571428571428571
34,1.7947750889950873,0.012826498305280605,3.47168681892656e-8,6.909365685,0.8285714285714286
34,1.7853334218602486,0.012826498305280605,3.47168681892656e-8,4.514628562,0.7714285714285715
34,1.775891754725411,0.012826498305280605,3.47168681892656e-8,5.667585812,0.6
34,1.7664500875905733,0.012826498305280605,3.47168681892656e-8,4.68993102,0.8285714285714286
34,1.7570084204557355,0.012826498305280605,3.47168681892656e-8,5.956180918,0.7714285714285715
34,1.747566753320898,0.012826498305280605,3.47168681892656e-8,7.996416779,0.8571428571428571
34,1.7381250861860593,0.012826498305280605,3.47168681892656e-8,9.248622202,0.8
34,1.7286834190512217,0.012826498305280605,3.47168681892656e-8,6.76614608,0.8285714285714286
34,1.7192417519163838,0.012826498305280605,3.47168681892656e-8,5.912498216,0.7714285714285715
34,1.7098000847815464,0.012826498305280605,3.47168681892656e-8,8.168441341,0.6571428571428571
34,1.7003584176467088,0.012826498305280605,3.47168681892656e-8,8.562412109,0.7714285714285715
34,1.6909167505118698,0.012826498305280605,3.47168681892656e-8,6.813303156,0.7142857142857143
34,1.6814750833770324,0.012826498305280605,3.47168681892656e-8,7.152679166,0.7142857142857143
34,1.6720334162421948,0.012826498305280605,3.47168681892656e-8,4.586972298,0.7142857142857143
34,1.6625917491073572,0.012826498305280605,3.47168681892656e-8,8.224504722,0.7428571428571429
34,1.6531500819725193,0.012826498305280605,3.47168681892656e-8,5.819489079,0.7428571428571429
34,1.6437084148376808,0.012826498305280605,3.47168681892656e-8,7.271547705,0.7428571428571429
34,1.6342667477028432,0.012826498305280605,3.47168681892656e-8,5.794268365,0.7142857142857143
34,1.6248250805680053,0.012826498305280605,3.47168681892656e-8,13.393365211,0.8
34,1.6153834134331677,0.012826498305280605,3.47168681892656e-8,4.673329365,0.7428571428571429
34,1.6059417462983303,0.012826498305280605,3.47168681892656e-8,4.584553963,0.6857142857142857
34,1.5965000791634916,0.012826498305280605,3.47168681892656e-8,4.82214293,0.8
34,1.5870584120286537,0.012826498305280605,3.47168681892656e-8,8.202390655,0.6571428571428571
34,1.5776167448938163,0.012826498305280605,3.47168681892656e-8,7.13517137,0.7428571428571429
34,1.5681750777589787,0.012826498305280605,3.47168681892656e-8,7.196935008,0.6857142857142857
34,1.5587334106241397,0.012826498305280605,3.47168681892656e-8,4.442236216,0.6
34,1.5492917434893023,0.012826498305280605,3.47168681892656e-8,7.462264047,0.5142857142857142
34,1.5398500763544647,0.012826498305280605,3.47168681892656e-8,5.87630867,0.7428571428571429
34,1.530408409219627,0.012826498305280605,3.47168681892656e-8,10.350619126,0.6285714285714286
34,1.5209667420847892,0.012826498305280605,3.47168681892656e-8,5.795669064,0.7714285714285715
34,1.5115250749499507,0.012826498305280605,3.47168681892656e-8,7.071081565,0.8285714285714286
34,1.502083407815113,0.012826498305280605,3.47168681892656e-8,7.004681222,0.7714285714285715
34,1.4926417406802752,0.012826498305280605,3.47168681892656e-8,8.203743906,0.8285714285714286
34,1.4832000735454376,0.012826498305280605,3.47168681892656e-8,6.037153426,0.6571428571428571
34,1.4737584064106002,0.012826498305280605,3.47168681892656e-8,3.78011342,0.7428571428571429
34,1.4643167392757614,0.012826498305280605,3.47168681892656e-8,9.013802849,0.6857142857142857
34,1.4548750721409236,0.012826498305280605,3.47168681892656e-8,7.078317657,0.7142857142857143
34,1.4454334050060862,0.012826498305280605,3.47168681892656e-8,13.113979671,0.7142857142857143
34,1.4359917378712486,0.012826498305280605,3.47168681892656e-8,8.123821465,0.6571428571428571
34,1.4265500707364107,0.012826498305280605,3.47168681892656e-8,5.72697997,0.7428571428571429
34,1.417108403601572,0.012826498305280605,3.47168681892656e-8,8.231026049,0.7142857142857143
34,1.4076667364667346,0.012826498305280605,3.47168681892656e-8,5.973671637,0.6571428571428571
34,1.398225069331897,0.012826498305280605,3.47168681892656e-8,9.452047492,0.7428571428571429
34,1.388783402197059,0.012826498305280605,3.47168681892656e-8,6.731232055,0.42857142857142855
34,1.3793417350622215,0.012826498305280605,3.47168681892656e-8,4.839307988,0.7428571428571429
34,1.369900067927383,0.012826498305280605,3.47168681892656e-8,6.810601059,0.6857142857142857
34,1.3604584007925453,0.012826498305280605,3.47168681892656e-8,9.341497969,0.7428571428571429
34,1.3510167336577075,0.012826498305280605,3.47168681892656e-8,7.216693667,0.8285714285714286
34,1.3415750665228698,0.012826498305280605,3.47168681892656e-8,4.788155476,0.7714285714285715
34,1.3321333993880324,0.012826498305280605,3.47168681892656e-8,7.07280806,0.6285714285714286
34,1.3226917322531935,0.012826498305280605,3.47168681892656e-8,6.736529639,0.8285714285714286
34,1.3132500651183558,0.012826498305280605,3.47168681892656e-8,9.351081912,0.8285714285714286
34,1.3038083979835184,0.012826498305280605,3.47168681892656e-8,11.143886868,0.6857142857142857
34,1.2943667308486808,0.012826498305280605,3.47168681892656e-8,9.805843535,0.7428571428571429
34,1.284925063713843,0.012826498305280605,3.47168681892656e-8,10.599410358,0.6
34,1.2754833965790044,0.012826498305280605,3.47168681892656e-8,4.657346791,0.45714285714285713
34,1.2660417294441668,0.012826498305280605,3.47168681892656e-8,8.419763837,0.7714285714285715
34,1.256600062309329,0.012826498305280605,3.47168681892656e-8,6.73152957,0.6
34,1.2471583951744913,0.012826498305280605,3.47168681892656e-8,7.133627376,0.8285714285714286
34,1.2377167280396537,0.012826498305280605,3.47168681892656e-8,5.971668929,0.6857142857142857
34,1.2282750609048152,0.012826498305280605,3.47168681892656e-8,8.215453473,0.6571428571428571
34,1.2188333937699773,0.012826498305280605,3.47168681892656e-8,6.986236314,0.5714285714285714
34,1.2093917266351397,0.012826498305280605,3.47168681892656e-8,8.066770291,0.8285714285714286
34,1.1999500595003023,0.012826498305280605,3.47168681892656e-8,6.048057171,0.7428571428571429
34,1.1905083923654645,0.012826498305280605,3.47168681892656e-8,6.302404637,0.6571428571428571
34,1.1810667252306257,0.012826498305280605,3.47168681892656e-8,9.519653516,0.8285714285714286
34,1.1716250580957883,0.012826498305280605,3.47168681892656e-8,8.700937343,0.7714285714285715
34,1.1621833909609507,0.012826498305280605,3.47168681892656e-8,12.616918848,0.8
34,1.1527417238261128,0.012826498305280605,3.47168681892656e-8,7.780355351,0.6285714285714286
34,1.1433000566912752,0.012826498305280605,3.47168681892656e-8,4.60360854,0.8
34,1.1338583895564367,0.012826498305280605,3.47168681892656e-8,10.022885587,0.5714285714285714
34,1.124416722421599,0.012826498305280605,3.47168681892656e-8,7.754857173,0.7428571428571429
34,1.1149750552867612,0.012826498305280605,3.47168681892656e-8,7.983327831,0.8285714285714286
34,1.1055333881519236,0.012826498305280605,3.47168681892656e-8,3.450386596,0.7142857142857143
34,1.0960917210170862,0.012826498305280605,3.47168681892656e-8,9.493286582,0.8
34,1.0866500538822472,0.012826498305280605,3.47168681892656e-8,10.668654412,0.6285714285714286
34,1.0772083867474098,0.012826498305280605,3.47168681892656e-8,7.245048562,0.8857142857142857
34,1.067766719612572,0.012826498305280605,3.47168681892656e-8,8.794857813,0.6
34,1.0583250524777346,0.012826498305280605,3.47168681892656e-8,5.384490823,0.6285714285714286
34,1.0488833853428967,0.012826498305280605,3.47168681892656e-8,5.309439301,0.8
34,1.039441718208058,0.012826498305280605,3.47168681892656e-8,4.444318945,0.7142857142857143
34,1.0300000510732203,0.012826498305280605,3.47168681892656e-8,7.802531404,0.6857142857142857
34,1.0205583839383827,0.012826498305280605,3.47168681892656e-8,7.259530043,0.8285714285714286
34,1.011116716803545,0.012826498305280605,3.47168681892656e-8,10.664287861,0.7428571428571429
34,1.0016750496687075,0.012826498305280605,3.47168681892656e-8,7.22249231,0.8
34,0.9922333825338688,0.012826498305280605,3.47168681892656e-8,7.671851549,0.6571428571428571
34,0.9827917153990311,0.012826498305280605,3.47168681892656e-8,6.276549322,0.8857142857142857
34,0.9733500482641936,0.012826498305280605,3.47168681892656e-8,6.546898604,0.7428571428571429
34,0.9639083811293558,0.012826498305280605,3.47168681892656e-8,6.464643312,0.7142857142857143
34,0.9544667139945172,0.012826498305280605,3.47168681892656e-8,6.723484242,0.6285714285714286
34,0.9450250468596795,0.012826498305280605,3.47168681892656e-8,3.905408323,0.7714285714285715
34,0.935583379724842,0.012826498305280605,3.47168681892656e-8,6.515794246,0.7428571428571429
34,0.9261417125900042,0.012826498305280605,3.47168681892656e-8,5.472869979,0.8571428571428571
34,0.9167000454551666,0.012826498305280605,3.47168681892656e-8,5.345726794,0.8285714285714286
34,0.907258378320328,0.012826498305280605,3.47168681892656e-8,4.124199417,0.6
34,0.8978167111854902,0.012826498305280605,3.47168681892656e-8,6.116600582,0.7142857142857143
34,0.8883750440506527,0.012826498305280605,3.47168681892656e-8,5.374604958,0.6571428571428571
34,0.878933376915815,0.012826498305280605,3.47168681892656e-8,5.166125171,0.7428571428571429
34,0.8694917097809775,0.012826498305280605,3.47168681892656e-8,3.308861522,0.7428571428571429
34,0.8600500426461386,0.012826498305280605,3.47168681892656e-8,9.660256916,0.7714285714285715
34,0.8506083755113011,0.012826498305280605,3.47168681892656e-8,5.227258558,0.8857142857142857
34,0.8411667083764633,0.012826498305280605,3.47168681892656e-8,6.675003873,0.7714285714285715
34,0.8317250412416257,0.012826498305280605,3.47168681892656e-8,5.036958968,0.7714285714285715
34,0.8222833741067881,0.012826498305280605,3.47168681892656e-8,4.114618816,0.5714285714285714
34,0.8128417069719494,0.012826498305280605,3.47168681892656e-8,6.429942394,0.6857142857142857
34,0.8034000398371118,0.012826498305280605,3.47168681892656e-8,6.334559456,0.6857142857142857
34,0.7939583727022741,0.012826498305280605,3.47168681892656e-8,8.511982908,0.7714285714285715
34,0.7845167055674366,0.012826498305280605,3.47168681892656e-8,4.135938597,0.7714285714285715
34,0.7750750384325988,0.012826498305280605,3.47168681892656e-8,6.265308466,0.7714285714285715
34,0.7656333712977601,0.012826498305280605,3.47168681892656e-8,4.229787719,0.7714285714285715
34,0.7561917041629225,0.012826498305280605,3.47168681892656e-8,4.11937013,0.7714285714285715
34,0.7467500370280848,0.012826498305280605,3.47168681892656e-8,8.618907089,0.7142857142857143
34,0.7373083698932472,0.012826498305280605,3.47168681892656e-8,7.378668121,0.5714285714285714
34,0.7278667027584096,0.012826498305280605,3.47168681892656e-8,8.616602992,0.7428571428571429
34,0.718425035623571,0.012826498305280605,3.47168681892656e-8,5.372980063,0.7428571428571429
34,0.7089833684887332,0.012826498305280605,3.47168681892656e-8,4.112181192,0.6857142857142857
34,0.6995417013538956,0.012826498305280605,3.47168681892656e-8,7.353862479,0.6
34,0.690100034219058,0.012826498305280605,3.47168681892656e-8,6.681576174,0.7714285714285715
34,0.6806583670842203,0.012826498305280605,3.47168681892656e-8,6.370615969,0.7428571428571429
34,0.6712166999493816,0.012826498305280605,3.47168681892656e-8,6.064409792,0.6857142857142857
34,0.661775032814544,0.012826498305280605,3.47168681892656e-8,7.363544323,0.7428571428571429
34,0.6523333656797063,0.012826498305280605,3.47168681892656e-8,5.147399337,0.7714285714285715
34,0.6428916985448687,0.012826498305280605,3.47168681892656e-8,5.324312653,0.7428571428571429
34,0.6334500314100311,0.012826498305280605,3.47168681892656e-8,7.356189566,0.8
34,0.6240083642751924,0.012826498305280605,3.47168681892656e-8,4.01455373,0.8285714285714286
34,0.6145666971403547,0.012826498305280605,3.47168681892656e-8,6.252571689,0.7714285714285715
34,0.6051250300055171,0.012826498305280605,3.47168681892656e-8,6.307699999,0.6571428571428571
34,0.5956833628706795,0.012826498305280605,3.47168681892656e-8,5.583175272,0.8285714285714286
34,0.5862416957358418,0.012826498305280605,3.47168681892656e-8,7.354660341,0.8
34,0.5768000286010031,0.012826498305280605,3.47168681892656e-8,5.184272217,0.6857142857142857
34,0.5673583614661655,0.012826498305280605,3.47168681892656e-8,13.132377064,0.6
34,0.5579166943313278,0.012826498305280605,3.47168681892656e-8,7.845483859,0.5428571428571428
34,0.5484750271964902,0.012826498305280605,3.47168681892656e-8,7.463840235,0.7714285714285715
34,0.5390333600616526,0.012826498305280605,3.47168681892656e-8,11.976513031,0.6
34,0.5295916929268139,0.012826498305280605,3.47168681892656e-8,5.257638097,0.6571428571428571
34,0.5201500257919762,0.012826498305280605,3.47168681892656e-8,5.137211461,0.6571428571428571
34,0.5107083586571386,0.012826498305280605,3.47168681892656e-8,5.032456273,0.8571428571428571
34,0.501266691522301,0.012826498305280605,3.47168681892656e-8,7.479049071,0.6857142857142857
34,0.4918250243874633,0.012826498305280605,3.47168681892656e-8,7.351449318,0.8
34,0.4823833572526246,0.012826498305280605,3.47168681892656e-8,4.930520606,0.7714285714285715
34,0.472941690117787,0.012826498305280605,3.47168681892656e-8,6.180885483,0.7428571428571429
34,0.46350002298294934,0.012826498305280605,3.47168681892656e-8,5.289511467,0.7142857142857143
34,0.4540583558481117,0.012826498305280605,3.47168681892656e-8,5.394082568,0.8285714285714286
34,0.4446166887132741,0.012826498305280605,3.47168681892656e-8,5.370775416,0.7714285714285715
34,0.43517502157843535,0.012826498305280605,3.47168681892656e-8,6.262354146,0.9142857142857143
34,0.42573335444359767,0.012826498305280605,3.47168681892656e-8,3.849485691,0.6285714285714286
34,0.41629168730876004,0.012826498305280605,3.47168681892656e-8,6.471767211,0.8285714285714286
34,0.4068500201739224,0.012826498305280605,3.47168681892656e-8,7.582594082,0.7428571428571429
34,0.3974083530390848,0.012826498305280605,3.47168681892656e-8,8.528788289,0.7142857142857143
34,0.3879666859042461,0.012826498305280605,3.47168681892656e-8,5.378689891,0.6285714285714286
34,0.3785250187694085,0.012826498305280605,3.47168681892656e-8,5.327898884,0.7428571428571429
34,0.36908335163457084,0.012826498305280605,3.47168681892656e-8,5.155174703,0.7714285714285715
34,0.35964168449973316,0.012826498305280605,3.47168681892656e-8,7.510581741,0.6571428571428571
34,0.3502000173648945,0.012826498305280605,3.47168681892656e-8,5.569015256,0.7714285714285715
34,0.34075835023005685,0.012826498305280605,3.47168681892656e-8,10.803557532,0.8
34,0.3313166830952192,0.012826498305280605,3.47168681892656e-8,6.240853971,0.7428571428571429
34,0.32187501596038154,0.012826498305280605,3.47168681892656e-8,11.29805622,0.6857142857142857
34,0.3124333488255439,0.012826498305280605,3.47168681892656e-8,12.007864902,0.7714285714285715
34,0.30299168169070523,0.012826498305280605,3.47168681892656e-8,5.219892477,0.7428571428571429
34,0.2935500145558676,0.012826498305280605,3.47168681892656e-8,7.296306449,0.6571428571428571
34,0.2841083474210299,0.012826498305280605,3.47168681892656e-8,6.468964067,0.7428571428571429
34,0.2746666802861923,0.012826498305280605,3.47168681892656e-8,8.785640342,0.8
34,0.26522501315135466,0.012826498305280605,3.47168681892656e-8,9.770522956,0.8857142857142857
34,0.255783346016516,0.012826498305280605,3.47168681892656e-8,6.393584191,0.6285714285714286
34,0.24634167888167832,0.012826498305280605,3.47168681892656e-8,4.242741041,0.7142857142857143
34,0.23690001174684067,0.012826498305280605,3.47168681892656e-8,5.150027886,0.8
34,0.22745834461200304,0.012826498305280605,3.47168681892656e-8,6.241541702,0.7428571428571429
34,0.2180166774771654,0.012826498305280605,3.47168681892656e-8,5.171587097,0.8285714285714286
34,0.20857501034232673,0.012826498305280605,3.47168681892656e-8,6.482679712,0.7428571428571429
34,0.19913334320748904,0.012826498305280605,3.47168681892656e-8,6.612417476,0.8
34,0.18969167607265142,0.012826498305280605,3.47168681892656e-8,4.369234932,0.7714285714285715
34,0.1802500089378138,0.012826498305280605,3.47168681892656e-8,4.138743175,0.7714285714285715
34,0.17080834180297613,0.012826498305280605,3.47168681892656e-8,8.048542879,0.6571428571428571
34,0.16136667466813745,0.012826498305280605,3.47168681892656e-8,6.455585335,0.8571428571428571
34,0.1519250075332998,0.012826498305280605,3.47168681892656e-8,7.56182749,0.6857142857142857
34,0.14248334039846217,0.012826498305280605,3.47168681892656e-8,3.843472119,0.7142857142857143
34,0.1330416732636245,0.012826498305280605,3.47168681892656e-8,7.446128006,0.6571428571428571
34,0.12360000612878687,0.012826498305280605,3.47168681892656e-8,5.512148137,0.7142857142857143
34,0.11415833899394819,0.012826498305280605,3.47168681892656e-8,7.557209417,0.7714285714285715
34,0.10471667185911054,0.012826498305280605,3.47168681892656e-8,5.246349587,0.6571428571428571
34,0.0952750047242729,0.012826498305280605,3.47168681892656e-8,5.441545063,0.6857142857142857
34,0.952750047242729,0.12826498305280604,3.47168681892656e-8,8.619982752,0.6571428571428571
34,0.952750047242729,0.1281378736101411,3.47168681892656e-8,8.434981812,0.4857142857142857
34,0.952750047242729,0.12801076416747617,3.47168681892656e-8,8.605334544,0.5428571428571428
34,0.952750047242729,0.1278836547248112,3.47168681892656e-8,10.930275209,0.8
34,0.952750047242729,0.12775654528214628,3.47168681892656e-8,6.530076164,0.6571428571428571
34,0.952750047242729,0.1276294358394813,3.47168681892656e-8,7.783352703,0.7428571428571429
34,0.952750047242729,0.12750232639681638,3.47168681892656e-8,8.308083859,0.7142857142857143
34,0.952750047242729,0.12737521695415144,3.47168681892656e-8,9.270168178,0.7714285714285715
34,0.952750047242729,0.1272481075114865,3.47168681892656e-8,13.307774376,0.7428571428571429
34,0.952750047242729,0.12712099806882154,3.47168681892656e-8,7.828278848,0.7714285714285715
34,0.952750047242729,0.12699388862615663,3.47168681892656e-8,11.197624576,0.8
34,0.952750047242729,0.12686677918349165,3.47168681892656e-8,6.996389225,0.7142857142857143
34,0.952750047242729,0.12673966974082673,3.47168681892656e-8,8.652596875,0.7428571428571429
34,0.952750047242729,0.12661256029816176,3.47168681892656e-8,7.895673942,0.7714285714285715
34,0.952750047242729,0.12648545085549684,3.47168681892656e-8,9.929326451,0.6285714285714286
34,0.952750047242729,0.1263583414128319,3.47168681892656e-8,7.981668705,0.7714285714285715
34,0.952750047242729,0.12623123197016697,3.47168681892656e-8,7.790324052,0.5714285714285714
34,0.952750047242729,0.126104122527502,3.47168681892656e-8,6.767717992,0.6571428571428571
34,0.952750047242729,0.12597701308483708,3.47168681892656e-8,5.331955171,0.6857142857142857
